t X Y Z U V W
1680.00 -14.91912891484212 -3.738537234248805 -2.356867499584048 -29.49620489037811 207.4921691219164 49.13640358292992
1681.00 -14.9477637161555 -3.525961161298127 -2.306090046879568 -26.49925705940408 208.2210950152478 50.16479747662853
1682.00 -14.97332269115322 -3.312659584900874 -2.254262776472101 -23.48107478324045 208.9108968849989 51.18942563153284
1683.00 -14.99578425504316 -3.098672785376102 -2.201389635508731 -20.44191688908464 209.5610483059479 52.2100993715112
1684.00 -15.01512709321892 -2.884041584924607 -2.147474767239608 -17.382053008899 210.1710159961254 53.22662379566485
1685.00 -15.03133017254665 -2.668807354602275 -2.092522517617426 -14.30176404524783 210.7402598952674 54.23879731005471
1686.00 -15.0443727531363 -2.45301202120611 -2.036537442414263 -11.20134265308679 211.2682332573504 55.24641108146603
1687.00 -15.05423440061429 -2.236698074057973 -1.979524314944798 -8.081093738769185 211.7543827582444 56.24924839424085
1688.00 -15.06089499891602 -2.019908571670011 -1.921488134506978 -4.941334977822934 212.1981486196283 57.24708388571651
1689.00 -15.06433476361821 -1.802687148274509 -1.862434135679852 -1.782397353430171 212.5989647504635 58.23968262847077
1690.00 -15.0645342558336 -1.585078020199461 -1.802367798655579 1.395374281960487 212.9562589074921 59.22679901768309
1691.00 -15.0614743966931 -1.367125992069549 -1.741294860831774 4.591620618798168 213.2694528764552 60.20817540845515
1692.00 -15.05513648244418 -1.148876462810387 -1.679221329955751 7.805967272395572 213.5379626760178 61.18354042940063
1693.00 -15.04550220019887 -0.9303754314315945 -1.616153499200009 11.03802412952808 213.7611987867674 62.15260687302388
1694.00 -15.03255364437092 -0.7116695025616603 -1.552097964667577 14.28738465287108 213.938566408169 63.11506902707483
1695.00 -15.01627333384957 -0.4928058917042435 -1.487061645989608 17.55362513423853 214.0694657470412 64.07059925921664
1696.00 -14.99664422996822 -0.2738324301814515 -1.421051810905531 20.83630388445988 214.1532923420752 65.01884359230461
1697.00 -14.97364975534088 -0.05479756972438923 -1.354076105037403 24.13496034331766 214.1894374302463 65.95941589733118
1698.00 -14.94727381365912 0.1642496133356397 -1.286142588530006 27.44911408664346 214.1772883628577 66.89189016648551
1699.00 -14.91750081057029 0.3832594143311142 -1.217259781896711 30.77826369847056 214.1162290817054 67.81579007865658
1700.00 -14.8843156757968 0.6021814970459635 -1.147436724400147 34.12188546253206 214.0056406699007 68.73057468239641
1701.00 -14.84770388671319 0.8209648911131919 -1.076683049786915 37.47943180688721 213.8449019979979 69.63561840923373
1702.00 -14.80765149367991 1.039557990134307 -1.005009086487899 40.8503294039337 213.6333904954816 70.53018264119751
1703.00 -14.76414514755642 1.257908550670131 -0.9324259929999846 44.23397677852681 213.3704830925028 71.41337441996359
1704.00 -14.71717213000412 1.475963692309745 -0.8589459449704517 47.62974119720772 213.0555574007363 72.28408510754842
1705.00 -14.66672038748336 1.693669899113356 -0.7845824001013342 51.03695447990967 212.6879932420948 73.14089696549748
1706.00 -14.61277857031964 1.910973022867795 -0.7093504832980367 54.45490715207942 212.2671747022547 73.98193693613722
1707.00 -14.5553360789899 2.127818288829948 -0.6332675630111079 57.88283996484043 211.7924930063947 74.80464090584346
1708.00 -14.49438312109748 2.344150305038383 -0.5563541410750495 61.31993110917519 211.2633507341316 75.60536151356875
1709.00 -14.42991078480962 2.55991307699073 -0.4786352732025815 64.76527615643239 210.6791683032671 76.37869470960749
1710.00 -14.36191113867563 2.775050030796384 -0.4001429151270169 68.21785533745286 210.0393944454464 77.11629093344726
1711.00 -14.29037737531099 2.989504050374395 -0.3209199179644712 71.67647831526926 209.3435239247228 77.80472830063158
1712.00 -14.21530403003211 3.203217538882544 -0.2410269449721303 75.13968920685525 208.5911285192206 78.42181337193783
1713.00 -14.13668732742896 3.416132522661716 -0.1605541505226667 78.60560710307639 207.7819110856456 78.93105769457354
1714.00 -14.05452573028588 3.628190826536207 -0.07963834121931553 82.07169323049729 206.9157915046535 79.27770685580853
1715.00 -13.96882072869248 3.839334347331825 0.001521938093723451 85.5345495692475 205.9930041371773 79.40000835337912
1716.00 -13.87957768650636 4.049505395623959 0.0826771255405097 88.99007318452348 205.0141123134093 79.26755424094266
1717.00 -13.78680624419239 4.25864696558418 0.1635764342913708 92.43414281972035 203.9798520814682 78.90832141793508
1718.00 -13.6905199561735 4.466702799168209 0.2440175428341363 95.86329832296505 202.8909220494995 78.3815822930688
1719.00 -13.59073549337844 4.673617288995361 0.3238575875414307 99.27488856887472 201.7478925963283 77.74020593883489
1720.00 -13.48747190385996 4.879335350165912 0.4029988421466154 102.6668746065454 200.5512218245225 77.01957957724521
1721.00 -13.38075010653802 5.083802326957891 0.4813722403160617 106.0376046758906 199.3012975784096 76.24132210296509
1722.00 -13.27059258002498 5.286963939105195 0.5589260973666386 109.3856607711655 197.998470709174 75.41855574243436
1723.00 -13.15702317434386 5.488766255672979 0.6356193937515499 112.7097676030354 196.6430762349512 74.55946336096699
1724.00 -13.04006699429721 5.689155685959232 0.71141787651429 116.0087400125448 195.2354461408714 73.66934737366607
1725.00 -12.91975032439233 5.88807898069702 0.7862917618179993 119.2814522014587 193.7759171692918 72.75178769872605
1726.00 -12.79610057835245 6.085483239596123 0.8602143414100281 122.5268192700715 192.2648356871172 71.80930137945072
1727.00 -12.66914626356036 6.281315922904573 0.9331611100674007 125.7437858468582 190.7025608272249 70.84372866535983
1728.00 -12.53891695479632 6.475524865604785 1.005109202308037 128.9313189297178 189.0894665834963 69.85646612945935
1729.00 -12.40544327387314 6.668058293392263 1.076037018531613 132.0884033098454 187.4259432508548 68.84861185043543
1730.00 -12.26875687305428 6.858864839895092 1.145923970755996 135.2140386294771 185.7123984411184 67.82105850567899
1731.00 -12.12889042089928 7.047893564777644 1.214750306016283 138.3072375039284 183.9492578143247 66.77455468603316
1732.00 -11.9858775896421 7.235093972485223 1.282496981510337 141.3670243558291 182.1369656122078 65.7097462760883
1733.00 -11.8397530434967 7.420416031457562 1.349145575035568 144.3924347377982 180.275985048915 64.62720500248507
1734.00 -11.69055242747017 7.603810193684767 1.414678220005254 147.3825149976521 178.3667985947349 63.52744852353022
1735.00 -11.53831235638618 7.785227414509146 1.479077557910094 150.3363221886753 176.4099081765165 62.410954820073
1736.00 -11.38307040390414 7.964619172596505 1.542326703372686 153.2529241583487 174.4058353107291 61.2781726695008
1737.00 -11.22486509137701 8.141937490013843 1.604409218430397 156.1313997690194 172.3551211800577 60.12952937760922
1738.00 -11.06373587643035 8.317134952359883 1.665309093672112 158.970839217347 170.2583266610831 58.96543655794169
1739.00 -10.8997231411749 8.490164728901135 1.725010734525272 161.7703444283881 168.1160323083394 57.78629449882671
1740.00 -10.73286817998572 8.660980592671111 1.783498951452342 164.5290295063919 165.9288382984966 56.59249549384214
1741.00 -10.56321318679734 8.829536940493155 1.840758953139976 167.2460212287107 163.6973643373623 55.38442640101674
1742.00 -10.39080124187624 8.995788812890114 1.896776341994524 169.9204595723108 161.4222495316627 54.16247062076125
1743.00 -10.21567629804188 9.159691913845366 1.951537111423633 172.5514982645616 159.1041522270566 52.92700963037422
1744.00 -10.03788316631489 9.321202630381542 2.005027644504795 175.1383053515967 156.7437498134923 51.67842417636029
1745.00 -9.857467500977512 9.480278051923786 2.057234713731244 177.6800637787043 154.3417384987833 50.41709519976779
1746.00 -9.674475784036257 9.636875989415579 2.108145481592374 180.1759719780935 151.8988330511266 49.14340455102016
1747.00 -9.488955309081499 9.790954994155518 2.157747501796286 182.6252444600362 149.4157665111999 47.85773553708231
1748.00 -9.300954164542157 9.942474376324506 2.206028720980532 185.02711240389 146.8932898744224 46.56047333378273
1749.00 -9.110521216337499 10.09139422317289 2.252977480786659 187.3808242458964 144.3321717439567 45.25200528866853
1750.00 -8.917706089930606 10.23767541683799 2.298582520197132 189.6856462609598 141.7331979550335 43.93272113419777
1751.00 -8.722559151790975 10.38127965176315 2.342832978051242 191.9408631358521 139.0971711712154 42.60301312686261
1752.00 -8.525131490276385 10.52216945168965 2.385718395670804 194.145778531494 136.424910453258 41.26327612462995
1753.00 -8.325474895946229 10.66030818619414 2.427228719537838 196.2997156321328 133.7172508012787 39.91390761262826
1754.00 -8.123641841320703 10.79566008674441 2.467354303975537 198.40201767938 130.9750426710072 38.55530768511088
1755.00 -7.919685460102511 10.92819026224762 2.506085913791293 200.4520484892033 128.1991514649567 37.18787899025023
1756.00 -7.713659525879287 11.05786471406574 2.543414726846584 202.4491929500858 125.3904569994233 35.81202664316549
1757.00 -7.505618430326866 11.1846503504738 2.579332336523642 204.3928575006729 122.5498529482932 34.4281581116778
1758.00 -7.295617160935289 11.30851500053808 2.613830754062946 206.2824705853361 119.6782462647118 33.03668307857334
1759.00 -7.08371127828081 11.42942742739192 2.646902410749247 208.117483086183 116.7765565817313 31.63801328358308
1760.00 -6.869956892868695 11.54735734088832 2.678540159926827 209.8973687301458 113.8457155931324 30.23256234783599
1761.00 -6.654410641573043 11.6622754096098 2.708737278827252 211.6216244698813 110.8866664156748 28.8207455831762
